business_id,date,daily_review_count
ROeacJQwBeh05Rqg7F6TCg,2017-08-14,1
ROeacJQwBeh05Rqg7F6TCg,2017-09-05,1
ROeacJQwBeh05Rqg7F6TCg,2017-09-16,1
ROeacJQwBeh05Rqg7F6TCg,2017-10-11,1
ROeacJQwBeh05Rqg7F6TCg,2017-10-25,1
ROeacJQwBeh05Rqg7F6TCg,2017-11-19,1
ROeacJQwBeh05Rqg7F6TCg,2017-12-05,1
ROeacJQwBeh05Rqg7F6TCg,2017-12-31,1
ROeacJQwBeh05Rqg7F6TCg,2018-01-01,1
ROeacJQwBeh05Rqg7F6TCg,2018-01-04,1
ROeacJQwBeh05Rqg7F6TCg,2018-02-24,1
ROeacJQwBeh05Rqg7F6TCg,2018-02-26,1
ROeacJQwBeh05Rqg7F6TCg,2018-04-11,1
ROeacJQwBeh05Rqg7F6TCg,2018-04-18,1
ROeacJQwBeh05Rqg7F6TCg,2018-04-21,2
ROeacJQwBeh05Rqg7F6TCg,2018-05-01,1
ROeacJQwBeh05Rqg7F6TCg,2018-05-18,1
ROeacJQwBeh05Rqg7F6TCg,2018-06-25,1
ROeacJQwBeh05Rqg7F6TCg,2018-08-09,1
ROeacJQwBeh05Rqg7F6TCg,2018-08-22,1
ROeacJQwBeh05Rqg7F6TCg,2018-08-26,1
ROeacJQwBeh05Rqg7F6TCg,2018-08-31,1
ROeacJQwBeh05Rqg7F6TCg,2018-11-17,1
ROeacJQwBeh05Rqg7F6TCg,2018-11-18,1
ROeacJQwBeh05Rqg7F6TCg,2018-12-13,1
ROeacJQwBeh05Rqg7F6TCg,2018-12-15,1
ROeacJQwBeh05Rqg7F6TCg,2018-12-19,1
ROeacJQwBeh05Rqg7F6TCg,2019-01-03,1
ROeacJQwBeh05Rqg7F6TCg,2019-01-19,1
ROeacJQwBeh05Rqg7F6TCg,2019-02-23,1
ROeacJQwBeh05Rqg7F6TCg,2019-03-06,1
ROeacJQwBeh05Rqg7F6TCg,2019-06-01,1
ROeacJQwBeh05Rqg7F6TCg,2019-06-08,1
ROeacJQwBeh05Rqg7F6TCg,2019-07-02,1
ROeacJQwBeh05Rqg7F6TCg,2019-07-18,1
ROeacJQwBeh05Rqg7F6TCg,2019-08-03,1
ROeacJQwBeh05Rqg7F6TCg,2019-08-09,1
ROeacJQwBeh05Rqg7F6TCg,2019-09-09,1
ROeacJQwBeh05Rqg7F6TCg,2019-09-19,1
ROeacJQwBeh05Rqg7F6TCg,2019-10-21,1
ROeacJQwBeh05Rqg7F6TCg,2019-10-27,1
ROeacJQwBeh05Rqg7F6TCg,2019-10-31,1
ROeacJQwBeh05Rqg7F6TCg,2019-11-01,1
ROeacJQwBeh05Rqg7F6TCg,2019-11-07,1
ROeacJQwBeh05Rqg7F6TCg,2019-12-07,1
ROeacJQwBeh05Rqg7F6TCg,2019-12-09,1
ROeacJQwBeh05Rqg7F6TCg,2019-12-27,1
RVLF2RaStLkJiQCqBHknDw,2013-08-24,1
RVLF2RaStLkJiQCqBHknDw,2014-06-11,1
RVLF2RaStLkJiQCqBHknDw,2014-07-05,1
RVLF2RaStLkJiQCqBHknDw,2014-08-24,2
RVLF2RaStLkJiQCqBHknDw,2014-08-26,1
RVLF2RaStLkJiQCqBHknDw,2014-10-03,1
RVLF2RaStLkJiQCqBHknDw,2014-11-14,1
RVLF2RaStLkJiQCqBHknDw,2014-11-24,1
RVLF2RaStLkJiQCqBHknDw,2015-05-04,1
RVLF2RaStLkJiQCqBHknDw,2015-05-15,1
RVLF2RaStLkJiQCqBHknDw,2015-05-28,1
RVLF2RaStLkJiQCqBHknDw,2015-06-22,1
RVLF2RaStLkJiQCqBHknDw,2015-07-30,1
RVLF2RaStLkJiQCqBHknDw,2015-08-24,1
RVLF2RaStLkJiQCqBHknDw,2015-08-25,1
RVLF2RaStLkJiQCqBHknDw,2016-03-22,1
RVLF2RaStLkJiQCqBHknDw,2016-08-22,1
RVLF2RaStLkJiQCqBHknDw,2017-08-20,1
RVLF2RaStLkJiQCqBHknDw,2018-03-02,1
RVLF2RaStLkJiQCqBHknDw,2018-03-23,1
RVLF2RaStLkJiQCqBHknDw,2018-03-25,2
RVLF2RaStLkJiQCqBHknDw,2018-03-29,1
RVLF2RaStLkJiQCqBHknDw,2018-04-07,1
RVLF2RaStLkJiQCqBHknDw,2018-04-08,1
RVLF2RaStLkJiQCqBHknDw,2018-04-25,1
RVLF2RaStLkJiQCqBHknDw,2018-04-28,1
RVLF2RaStLkJiQCqBHknDw,2018-04-29,1
RVLF2RaStLkJiQCqBHknDw,2018-05-09,1
RVLF2RaStLkJiQCqBHknDw,2018-05-13,1
RVLF2RaStLkJiQCqBHknDw,2018-05-19,1
RVLF2RaStLkJiQCqBHknDw,2018-05-26,1
RVLF2RaStLkJiQCqBHknDw,2018-06-06,1
RVLF2RaStLkJiQCqBHknDw,2018-07-26,1
RVLF2RaStLkJiQCqBHknDw,2018-08-10,1
RVLF2RaStLkJiQCqBHknDw,2018-09-04,1
RVLF2RaStLkJiQCqBHknDw,2018-09-08,1
RVLF2RaStLkJiQCqBHknDw,2018-09-09,1
RVLF2RaStLkJiQCqBHknDw,2018-10-05,1
RVLF2RaStLkJiQCqBHknDw,2018-10-28,1
RVLF2RaStLkJiQCqBHknDw,2018-11-29,1
RVLF2RaStLkJiQCqBHknDw,2018-12-26,1
RVLF2RaStLkJiQCqBHknDw,2019-01-17,1
RVLF2RaStLkJiQCqBHknDw,2019-01-20,1
RVLF2RaStLkJiQCqBHknDw,2019-01-26,1
RVLF2RaStLkJiQCqBHknDw,2019-02-04,1
RVLF2RaStLkJiQCqBHknDw,2019-03-22,1
RVLF2RaStLkJiQCqBHknDw,2019-03-23,1
RVLF2RaStLkJiQCqBHknDw,2019-03-24,1
RVLF2RaStLkJiQCqBHknDw,2019-04-12,1
RVLF2RaStLkJiQCqBHknDw,2019-04-18,1
RVLF2RaStLkJiQCqBHknDw,2019-05-04,1
RVLF2RaStLkJiQCqBHknDw,2019-05-16,1
RVLF2RaStLkJiQCqBHknDw,2019-06-21,1
RVLF2RaStLkJiQCqBHknDw,2019-08-13,1
RVLF2RaStLkJiQCqBHknDw,2019-08-16,1
RVLF2RaStLkJiQCqBHknDw,2019-09-09,1
RVLF2RaStLkJiQCqBHknDw,2019-11-03,1
RVLF2RaStLkJiQCqBHknDw,2019-11-05,1
RVLF2RaStLkJiQCqBHknDw,2019-12-07,1
RVLF2RaStLkJiQCqBHknDw,2019-12-15,1
RXItVN-qOBgbp_vBalAkOw,2018-07-15,1
RXItVN-qOBgbp_vBalAkOw,2018-07-17,1
RXItVN-qOBgbp_vBalAkOw,2018-07-27,1
RXItVN-qOBgbp_vBalAkOw,2018-08-26,1
RXItVN-qOBgbp_vBalAkOw,2018-08-28,1
RXItVN-qOBgbp_vBalAkOw,2018-09-23,1
RXItVN-qOBgbp_vBalAkOw,2018-09-27,1
RXItVN-qOBgbp_vBalAkOw,2018-10-12,1
RXItVN-qOBgbp_vBalAkOw,2018-10-20,2
RXItVN-qOBgbp_vBalAkOw,2019-01-12,1
RXItVN-qOBgbp_vBalAkOw,2019-02-12,1
RXItVN-qOBgbp_vBalAkOw,2019-02-23,1
RXItVN-qOBgbp_vBalAkOw,2019-03-11,1
RXItVN-qOBgbp_vBalAkOw,2019-04-28,1
RXItVN-qOBgbp_vBalAkOw,2019-05-08,1
RXItVN-qOBgbp_vBalAkOw,2019-05-19,1
RXItVN-qOBgbp_vBalAkOw,2019-06-08,1
RXItVN-qOBgbp_vBalAkOw,2019-06-16,1
RXItVN-qOBgbp_vBalAkOw,2019-07-09,1
RXItVN-qOBgbp_vBalAkOw,2019-07-10,1
RXItVN-qOBgbp_vBalAkOw,2019-08-30,1
RXItVN-qOBgbp_vBalAkOw,2019-10-11,1
RXItVN-qOBgbp_vBalAkOw,2019-10-24,1
RXItVN-qOBgbp_vBalAkOw,2019-11-06,1
RXItVN-qOBgbp_vBalAkOw,2019-11-16,2
RXItVN-qOBgbp_vBalAkOw,2019-12-02,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-01-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-01-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-01-30,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-02-17,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-02-20,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-03-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-03-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-04-10,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-04-15,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-04-27,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-04-29,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-05-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-05-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-06-17,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-06-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-07-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-08-07,2
RZtGWDLCAtuipwaZ-UfjmQ,2013-08-13,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-08-17,2
RZtGWDLCAtuipwaZ-UfjmQ,2013-09-10,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-09-20,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-09-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-09-30,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-10-01,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-10-14,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-10-24,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-11-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-12-13,1
RZtGWDLCAtuipwaZ-UfjmQ,2013-12-24,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-01-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-01-11,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-01-26,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-03-17,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-03-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-04-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-04-15,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-05-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-05-05,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-06-15,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-06-20,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-07-05,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-07-28,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-07-29,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-09-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-09-26,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-10-02,2
RZtGWDLCAtuipwaZ-UfjmQ,2014-10-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-10-12,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-10-28,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-11-13,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-11-24,1
RZtGWDLCAtuipwaZ-UfjmQ,2014-11-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-01-02,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-01-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-01-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-01-24,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-02-01,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-02-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-03-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-03-26,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-04-03,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-04-15,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-06-28,2
RZtGWDLCAtuipwaZ-UfjmQ,2015-07-16,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-07-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-07-29,2
RZtGWDLCAtuipwaZ-UfjmQ,2015-07-30,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-08-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-08-16,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-08-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-08-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-08-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-08-26,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-09-12,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-09-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-09-29,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-10-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-10-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-10-14,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-10-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-10-19,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-11-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-11-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-11-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-11-28,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-12-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2015-12-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-01-01,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-01-02,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-01-19,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-01-30,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-02-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-02-15,2
RZtGWDLCAtuipwaZ-UfjmQ,2016-02-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-03-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-03-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-03-30,2
RZtGWDLCAtuipwaZ-UfjmQ,2016-04-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-04-19,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-04-29,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-05-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-05-14,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-06-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-06-05,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-06-12,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-06-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-07-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-07-27,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-08-16,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-08-24,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-09-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-09-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-09-29,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-10-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-10-31,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-11-01,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-11-13,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-11-15,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-11-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-11-20,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-11-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-12-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2016-12-31,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-01-17,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-01-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-01-31,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-02-03,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-02-07,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-02-20,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-02-26,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-02-27,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-03-05,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-04-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-05-16,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-05-29,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-06-01,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-06-07,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-06-28,2
RZtGWDLCAtuipwaZ-UfjmQ,2017-07-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-07-24,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-07-30,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-08-02,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-08-07,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-08-14,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-09-07,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-09-11,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-09-17,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-10-30,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-11-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-11-13,2
RZtGWDLCAtuipwaZ-UfjmQ,2017-11-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-11-29,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-12-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-12-27,1
RZtGWDLCAtuipwaZ-UfjmQ,2017-12-28,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-01-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-01-14,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-01-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-01-20,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-01-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-01-26,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-01-28,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-01-30,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-02-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-02-19,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-03-01,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-03-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-03-12,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-03-13,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-03-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-04-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-04-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-04-16,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-04-17,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-04-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-04-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-04-28,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-05-01,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-05-14,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-05-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-05-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-06-13,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-06-14,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-06-19,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-06-23,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-06-24,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-07-07,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-07-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-07-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-07-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-07-25,2
RZtGWDLCAtuipwaZ-UfjmQ,2018-08-07,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-08-17,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-08-19,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-09-13,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-09-17,2
RZtGWDLCAtuipwaZ-UfjmQ,2018-09-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-09-27,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-10-13,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-10-18,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-11-05,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-11-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-11-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2018-12-25,2
RZtGWDLCAtuipwaZ-UfjmQ,2018-12-30,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-01-14,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-02-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-02-10,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-02-17,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-03-20,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-03-29,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-04-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-04-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-04-22,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-04-25,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-05-16,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-05-19,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-05-20,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-05-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-06-09,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-07-03,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-07-04,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-07-24,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-08-07,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-08-21,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-09-08,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-11-06,1
RZtGWDLCAtuipwaZ-UfjmQ,2019-12-13,1
RjISdNawGnpjsewMTSGgsA,2019-02-23,1
RjISdNawGnpjsewMTSGgsA,2019-02-27,1
RjISdNawGnpjsewMTSGgsA,2019-03-01,1
RjISdNawGnpjsewMTSGgsA,2019-03-02,1
RjISdNawGnpjsewMTSGgsA,2019-03-11,1
RjISdNawGnpjsewMTSGgsA,2019-03-12,1
RjISdNawGnpjsewMTSGgsA,2019-03-24,2
RjISdNawGnpjsewMTSGgsA,2019-03-30,1
RjISdNawGnpjsewMTSGgsA,2019-04-08,1
RjISdNawGnpjsewMTSGgsA,2019-04-09,2
RjISdNawGnpjsewMTSGgsA,2019-04-10,1
RjISdNawGnpjsewMTSGgsA,2019-04-13,1
RjISdNawGnpjsewMTSGgsA,2019-04-22,1
RjISdNawGnpjsewMTSGgsA,2019-05-04,1
RjISdNawGnpjsewMTSGgsA,2019-05-05,1
RjISdNawGnpjsewMTSGgsA,2019-05-19,2
RjISdNawGnpjsewMTSGgsA,2019-05-25,1
RjISdNawGnpjsewMTSGgsA,2019-06-01,1
RjISdNawGnpjsewMTSGgsA,2019-06-08,1
RjISdNawGnpjsewMTSGgsA,2019-06-13,1
RjISdNawGnpjsewMTSGgsA,2019-06-28,1
RjISdNawGnpjsewMTSGgsA,2019-07-26,1
RjISdNawGnpjsewMTSGgsA,2019-08-01,1
RjISdNawGnpjsewMTSGgsA,2019-09-05,1
RjISdNawGnpjsewMTSGgsA,2019-10-28,1
RjISdNawGnpjsewMTSGgsA,2019-12-16,1
RjISdNawGnpjsewMTSGgsA,2019-12-18,1
RjISdNawGnpjsewMTSGgsA,2019-12-28,1
RrqRin8BYGrTlJbCDwtLzA,2013-04-20,1
RrqRin8BYGrTlJbCDwtLzA,2013-10-16,1
RrqRin8BYGrTlJbCDwtLzA,2014-01-28,1
RrqRin8BYGrTlJbCDwtLzA,2014-06-27,1
RrqRin8BYGrTlJbCDwtLzA,2014-08-25,2
RrqRin8BYGrTlJbCDwtLzA,2014-10-07,1
RrqRin8BYGrTlJbCDwtLzA,2014-11-06,1
RrqRin8BYGrTlJbCDwtLzA,2015-03-01,1
RrqRin8BYGrTlJbCDwtLzA,2015-05-07,1
RrqRin8BYGrTlJbCDwtLzA,2015-07-10,1
RrqRin8BYGrTlJbCDwtLzA,2015-11-07,1
RrqRin8BYGrTlJbCDwtLzA,2015-12-31,1
RrqRin8BYGrTlJbCDwtLzA,2016-01-17,1
RrqRin8BYGrTlJbCDwtLzA,2016-04-26,1
RrqRin8BYGrTlJbCDwtLzA,2016-08-04,1
RrqRin8BYGrTlJbCDwtLzA,2016-12-10,1
RrqRin8BYGrTlJbCDwtLzA,2017-01-23,1
RrqRin8BYGrTlJbCDwtLzA,2017-04-05,1
RrqRin8BYGrTlJbCDwtLzA,2017-06-09,1
RrqRin8BYGrTlJbCDwtLzA,2017-12-05,1
RrqRin8BYGrTlJbCDwtLzA,2018-04-09,1
RrqRin8BYGrTlJbCDwtLzA,2018-07-30,1
RrqRin8BYGrTlJbCDwtLzA,2018-09-16,1
RrqRin8BYGrTlJbCDwtLzA,2018-10-16,1
RrqRin8BYGrTlJbCDwtLzA,2019-04-29,1
RrqRin8BYGrTlJbCDwtLzA,2019-06-11,1
RrqRin8BYGrTlJbCDwtLzA,2019-10-06,1
SADPX8WX34EQDj_jqtacMw,2018-09-06,3
SADPX8WX34EQDj_jqtacMw,2018-09-07,1
SADPX8WX34EQDj_jqtacMw,2018-09-08,2
SADPX8WX34EQDj_jqtacMw,2018-09-09,1
SADPX8WX34EQDj_jqtacMw,2018-09-13,1
SADPX8WX34EQDj_jqtacMw,2018-09-14,3
SADPX8WX34EQDj_jqtacMw,2018-09-15,2
SADPX8WX34EQDj_jqtacMw,2018-09-16,1
SADPX8WX34EQDj_jqtacMw,2018-09-17,1
SADPX8WX34EQDj_jqtacMw,2018-09-18,1
SADPX8WX34EQDj_jqtacMw,2018-09-26,1
SADPX8WX34EQDj_jqtacMw,2018-09-29,1
SADPX8WX34EQDj_jqtacMw,2018-09-30,1
SADPX8WX34EQDj_jqtacMw,2018-10-01,4
SADPX8WX34EQDj_jqtacMw,2018-10-05,1
SADPX8WX34EQDj_jqtacMw,2018-10-06,2
SADPX8WX34EQDj_jqtacMw,2018-10-09,1
SADPX8WX34EQDj_jqtacMw,2018-10-12,1
SADPX8WX34EQDj_jqtacMw,2018-10-16,2
SADPX8WX34EQDj_jqtacMw,2018-10-19,1
SADPX8WX34EQDj_jqtacMw,2018-10-20,2
SADPX8WX34EQDj_jqtacMw,2018-10-25,1
SADPX8WX34EQDj_jqtacMw,2018-10-28,1
SADPX8WX34EQDj_jqtacMw,2018-11-04,2
SADPX8WX34EQDj_jqtacMw,2018-11-11,1
SADPX8WX34EQDj_jqtacMw,2018-11-12,1
